season,team,seed,W,L,n_played,H_W,H_L,A_W,A_L,N_W,N_L,avg_ppg,avg_ppga,avg_fgm,avg_fga,avg_fgm3,avg_fga3,avg_ftm,avg_fta,avg_or,avg_dr,avg_ast,avg_to,avg_stl,avg_blk,avg_pf,W_last_8,L_last_8,n_played_last_8,H_W_last_8,H_L_last_8,A_W_last_8,A_L_last_8,N_W_last_8,N_L_last_8,avg_ppg_last_8,avg_ppga_last_8,avg_fgm_last_8,avg_fga_last_8,avg_fgm3_last_8,avg_fga3_last_8,avg_ftm_last_8,avg_fta_last_8,avg_or_last_8,avg_dr_last_8,avg_ast_last_8,avg_to_last_8,avg_stl_last_8,avg_blk_last_8,avg_pf_last_8
2011,1142,16,15,14,29,7,9,8,4,0,1,59.724137931034484,59.172413793103445,20.24137931034483,51.62068965517241,6.448275862068966,20.3448275862069,12.793103448275861,19.103448275862068,11.10344827586207,22.551724137931036,11.241379310344827,11.655172413793103,5.9655172413793105,1.9310344827586212,18.6551724137931,4,4,1.0,2,2,2,1,0,1,62.875,58.625,20.75,53.625,7.25,22.5,14.125,20.25,12.25,25.0,10.875,10.375,4.25,1.5,17.5
2011,1143,16,17,14,31,11,5,5,6,1,3,72.32258064516128,71.58064516129035,24.806451612903224,53.83870967741935,5.03225806451613,14.290322580645162,17.67741935483871,25.516129032258064,9.96774193548387,25.129032258064516,14.96774193548387,13.67741935483871,5.645161290322581,2.5161290322580645,17.677419354838708,4,4,1.0,2,2,2,1,0,1,74.625,75.75,27.0,55.375,4.875,13.125,15.75,22.375,10.125,23.875,14.375,13.625,5.5,2.875,16.5
2011,1144,16,11,19,30,6,10,4,7,1,2,65.16666666666667,67.56666666666665,23.666666666666668,52.666666666666664,3.8,10.9,14.033333333333333,21.766666666666666,11.366666666666667,21.566666666666666,13.3,14.533333333333333,7.033333333333333,4.966666666666666,22.266666666666666,1,7,1.0,0,2,1,4,0,1,59.5,66.875,21.625,52.375,3.0,8.25,13.25,20.875,10.625,20.875,13.0,13.5,6.5,5.0,24.75
2011,1145,16,15,15,30,10,10,5,4,0,1,68.1,67.46666666666667,24.633333333333333,58.06666666666667,7.7,22.066666666666666,11.133333333333333,15.933333333333334,12.133333333333333,23.3,14.966666666666667,13.8,6.9,4.833333333333332,19.333333333333332,4,4,1.0,3,3,1,0,0,1,65.125,64.875,23.25,55.375,7.75,20.875,10.875,13.625,12.0,22.0,15.75,12.625,6.125,4.5,18.75
2011,1146,16,2,24,26,1,14,0,9,1,1,66.0,79.76923076923077,22.76923076923077,56.26923076923077,5.6923076923076925,18.115384615384613,14.76923076923077,23.346153846153847,11.076923076923077,20.115384615384617,11.23076923076923,16.03846153846154,7.076923076923077,2.1538461538461537,20.192307692307686,0,8,1.0,0,4,0,4,0,0,62.25,77.375,21.0,55.375,4.25,16.625,16.0,26.625,10.625,22.125,9.375,15.375,7.875,1.625,19.875
2011,1147,16,1,27,28,1,18,0,9,0,0,58.67857142857143,81.0357142857143,19.71428571428572,49.714285714285715,4.42857142857143,14.214285714285714,14.821428571428571,23.607142857142858,9.25,20.071428571428573,9.75,18.535714285714295,7.0,2.4285714285714284,21.678571428571427,1,7,1.0,1,3,0,4,0,0,63.0,83.125,21.25,48.0,5.25,13.25,15.25,23.625,7.0,19.625,9.75,18.625,6.125,2.375,20.25
2011,1148,16,19,12,31,12,10,6,2,1,0,70.0,65.96774193548389,24.70967741935484,56.70967741935484,4.903225806451613,14.96774193548387,15.677419354838714,20.451612903225808,12.67741935483871,23.548387096774192,14.580645161290322,14.419354838709678,7.516129032258065,3.903225806451613,17.67741935483871,3,5,1.0,3,4,0,1,0,0,67.875,69.5,23.875,58.5,4.75,15.0,15.375,20.125,13.625,24.0,14.625,14.375,7.5,3.875,18.75
2011,1149,16,12,16,28,8,12,3,3,1,1,69.07142857142856,69.35714285714285,24.5,57.25,6.035714285714286,17.214285714285715,14.035714285714286,18.785714285714285,12.821428571428571,22.678571428571427,11.357142857142858,14.428571428571429,7.928571428571429,3.0714285714285716,18.28571428571429,3,5,1.0,2,3,1,2,0,0,67.375,68.5,23.375,55.375,5.5,14.125,15.125,20.25,12.375,23.5,10.875,14.375,6.125,3.625,17.625
2011,1150,16,10,20,30,7,11,2,7,1,2,66.56666666666666,71.0,22.466666666666665,54.3,6.733333333333333,20.200000000000003,14.9,20.433333333333334,10.866666666666667,24.366666666666667,11.766666666666667,14.866666666666667,6.433333333333334,3.2,17.633333333333333,0,8,1.0,0,4,0,4,0,0,59.75,69.875,21.25,52.125,6.25,17.75,11.0,16.125,10.125,20.0,9.75,13.75,7.0,3.125,16.625
2011,1151,16,14,16,30,8,10,6,6,0,0,69.26666666666667,76.03333333333333,22.966666666666665,56.2,8.300000000000002,26.033333333333335,15.033333333333333,23.2,11.4,26.0,13.533333333333333,15.1,4.8,1.2666666666666666,18.733333333333327,2,6,1.0,1,4,1,2,0,0,63.75,71.375,22.125,55.75,7.375,26.5,12.125,19.375,11.125,24.875,10.0,15.25,5.0,1.625,19.875
2011,1152,16,4,25,29,2,16,1,5,1,4,64.99999999999999,87.82758620689656,23.413793103448278,58.758620689655174,4.517241379310345,15.10344827586207,13.655172413793103,21.275862068965516,11.03448275862069,23.586206896551722,12.10344827586207,17.000000000000004,5.9655172413793105,2.448275862068965,23.620689655172413,0,8,1.0,0,5,0,2,0,1,60.5,83.75,22.5,59.25,3.375,13.5,12.125,18.625,10.75,25.0,9.375,15.125,6.0,2.5,20.25
2011,1153,6,25,8,33,15,4,7,3,3,1,68.96969696969697,59.21212121212121,24.151515151515152,55.45454545454545,6.424242424242424,18.969696969696976,14.242424242424242,21.393939393939394,13.090909090909092,22.545454545454547,14.272727272727273,11.575757575757576,7.575757575757578,3.787878787878788,17.303030303030305,6,2,1.0,2,0,3,1,1,1,68.375,63.125,24.125,52.625,5.75,17.125,14.375,20.375,11.375,22.875,13.875,12.5,6.25,3.875,17.125
2011,1154,16,8,22,30,4,12,3,8,1,2,63.666666666666664,70.66666666666667,23.433333333333334,54.93333333333333,4.966666666666667,15.1,11.833333333333334,16.166666666666664,11.133333333333333,23.333333333333336,12.5,12.566666666666666,4.566666666666666,1.5,16.633333333333336,1,7,1.0,0,3,1,3,0,1,65.75,74.625,24.125,56.125,5.5,15.5,12.0,17.5,11.875,22.75,12.25,11.375,4.5,1.625,14.0
2011,1155,12,21,11,32,15,7,3,2,3,2,68.25,60.9375,23.71875,53.71875,6.5,18.625,14.3125,20.65625,11.46875,23.4375,12.90625,13.34375,8.03125,4.875,18.375,4,4,1.0,2,2,1,1,1,1,66.75,63.75,23.625,57.5,6.75,19.375,12.75,17.875,12.0,25.0,12.875,12.875,8.375,4.5,19.5
2011,1156,16,24,8,32,14,5,9,2,1,1,70.625,64.25,23.65625,54.15625,6.71875,19.0,16.593750000000007,22.40625,10.25,22.6875,11.593749999999998,11.625,7.34375,2.625,20.03125,5,3,1.0,3,1,1,1,1,1,73.0,70.25,23.75,53.875,6.75,20.0,18.75,23.5,8.25,21.375,12.375,9.375,6.875,1.75,19.5
2011,1157,16,24,5,29,11,1,10,2,3,2,73.82758620689654,65.24137931034483,26.06896551724138,55.310344827586206,4.275862068965518,13.586206896551724,17.413793103448278,25.24137931034483,11.96551724137931,26.896551724137932,14.689655172413794,12.96551724137931,6.0344827586206895,4.724137931034483,15.310344827586206,5,3,1.0,3,0,2,2,0,1,71.25,65.625,24.375,50.5,4.625,14.375,17.875,24.0,10.0,27.75,13.625,14.5,4.75,4.375,14.375
2011,1158,16,24,10,34,12,7,9,1,3,2,76.11764705882354,68.58823529411768,28.294117647058822,59.411764705882355,8.088235294117647,22.58823529411765,11.441176470588236,15.588235294117647,11.352941176470589,23.41176470588235,13.558823529411764,12.0,6.0,4.176470588235294,15.117647058823529,5,3,1.0,2,2,1,0,2,1,73.125,66.5,28.125,60.75,7.125,20.875,9.75,13.75,12.125,24.125,13.625,9.625,4.75,4.5,14.75
2011,1159,16,7,23,30,3,14,4,9,0,0,64.90000000000003,75.66666666666667,22.766666666666666,54.36666666666667,5.466666666666666,16.333333333333332,13.9,20.366666666666667,10.933333333333334,23.166666666666668,12.633333333333333,15.833333333333337,5.766666666666667,2.966666666666667,20.56666666666667,2,6,1.0,0,3,2,3,0,0,68.5,76.0,24.375,53.0,6.875,16.0,12.875,20.625,8.0,23.75,13.625,12.75,5.375,3.125,19.5
2011,1160,16,20,13,33,14,9,3,2,3,2,79.21212121212122,73.78787878787877,27.545454545454547,58.45454545454545,6.121212121212121,16.0,18.000000000000004,23.060606060606062,11.363636363636363,23.96969696969697,13.515151515151516,11.909090909090908,6.757575757575758,2.909090909090909,18.939393939393938,5,3,1.0,2,2,1,0,2,1,78.625,79.75,27.75,59.375,6.5,17.75,16.625,22.125,10.5,25.125,13.875,11.125,5.375,3.0,17.75
2011,1161,16,18,12,30,9,5,6,4,3,3,70.83333333333336,68.46666666666667,24.8,52.93333333333333,5.833333333333333,17.63333333333333,15.4,22.433333333333334,9.966666666666665,23.4,13.133333333333333,13.733333333333333,7.2,2.5,19.233333333333334,3,5,1.0,2,3,1,1,0,1,64.75,67.625,22.125,50.625,4.5,16.75,16.0,22.375,9.375,24.0,12.125,15.25,7.25,2.875,18.75
2011,1162,16,14,13,27,9,9,5,4,0,0,71.03703703703704,71.44444444444444,25.074074074074073,58.51851851851852,5.592592592592593,16.40740740740741,15.296296296296296,21.296296296296298,12.555555555555555,23.925925925925927,11.555555555555555,12.592592592592593,6.444444444444445,2.888888888888889,19.333333333333332,3,5,1.0,3,2,0,3,0,0,64.625,68.75,23.625,60.375,4.375,15.0,13.0,19.0,12.375,23.5,11.125,10.625,6.375,3.0,18.875
2011,1163,3,26,9,35,13,5,5,4,8,0,73.4,66.37142857142857,26.0,60.05714285714286,5.828571428571428,17.571428571428573,15.571428571428571,20.62857142857143,14.428571428571427,25.142857142857142,13.114285714285714,11.742857142857142,6.628571428571429,5.628571428571429,16.028571428571436,6,2,1.0,0,1,1,1,5,0,73.375,67.25,25.625,56.375,4.625,14.625,17.5,21.0,12.375,22.125,10.0,11.5,8.125,3.5,15.25
2011,1164,16,13,14,27,8,10,5,3,0,1,72.14814814814815,73.18518518518519,25.333333333333332,59.592592592592595,7.814814814814815,21.51851851851852,13.666666666666666,19.074074074074073,11.407407407407407,24.333333333333332,11.333333333333334,13.333333333333334,7.037037037037037,2.2222222222222223,18.074074074074073,5,3,1.0,3,2,2,0,0,1,72.125,67.25,24.5,55.75,7.625,20.75,15.5,20.25,10.5,24.875,12.625,14.625,7.375,2.375,17.375
2011,1165,16,10,18,28,6,11,3,6,1,1,68.07142857142858,70.07142857142858,23.5,56.42857142857143,8.964285714285712,23.964285714285715,12.107142857142858,17.571428571428573,10.75,21.607142857142858,14.5,12.071428571428571,6.642857142857143,2.5,20.64285714285714,5,3,1.0,4,1,1,2,0,0,72.0,69.25,25.625,56.25,8.75,23.0,12.0,16.0,9.875,22.25,16.625,10.5,6.5,2.75,19.0
2011,1166,16,19,14,33,15,9,3,3,1,2,66.78787878787877,63.66666666666668,23.363636363636363,51.90909090909091,7.0,19.575757575757567,13.06060606060606,18.09090909090909,9.575757575757576,25.484848484848484,13.878787878787879,11.93939393939394,4.151515151515152,3.0,15.272727272727273,4,4,1.0,3,3,0,0,1,1,64.125,61.375,23.875,51.375,6.625,16.875,9.75,14.625,9.25,25.0,13.5,12.25,3.625,3.125,16.25
2011,1167,16,9,19,28,7,11,2,8,0,0,68.10714285714286,77.39285714285715,23.464285714285715,59.32142857142857,6.464285714285714,19.5,14.714285714285714,21.357142857142858,12.678571428571429,21.142857142857142,11.75,13.642857142857142,7.285714285714286,3.1785714285714284,19.107142857142858,0,8,1.0,0,5,0,3,0,0,57.25,79.375,19.0,59.5,6.0,23.375,13.25,19.25,14.75,20.25,9.625,15.375,6.125,3.0,16.75
2011,1168,16,10,20,30,6,12,4,5,0,3,71.06666666666668,75.93333333333334,24.166666666666668,54.266666666666666,6.366666666666666,17.366666666666664,16.366666666666664,22.833333333333332,10.6,23.133333333333333,12.433333333333335,14.333333333333334,5.233333333333333,1.4666666666666666,20.8,2,6,1.0,0,2,2,3,0,1,72.5,77.75,24.375,53.75,7.625,17.25,16.125,23.0,10.625,22.25,14.0,14.25,4.25,1.5,20.75
2011,1169,16,12,18,30,5,10,5,5,2,3,68.26666666666665,72.06666666666665,22.666666666666668,52.93333333333333,5.633333333333334,17.100000000000005,17.299999999999997,25.933333333333334,11.2,22.833333333333332,11.966666666666667,15.633333333333333,6.2,3.3333333333333335,23.1,4,4,1.0,1,2,2,1,1,1,63.625,67.375,19.875,53.75,5.0,16.875,18.875,27.5,11.0,23.875,9.625,12.625,6.625,3.25,23.0
2011,1170,16,5,21,26,4,14,1,7,0,0,60.76923076923077,70.73076923076925,20.807692307692307,53.0,5.423076923076924,17.846153846153843,13.73076923076923,19.96153846153846,11.807692307692308,23.346153846153847,11.923076923076923,14.653846153846153,5.846153846153846,3.3846153846153846,18.423076923076927,2,6,1.0,1,4,1,2,0,0,59.875,70.375,21.125,55.875,5.375,18.875,12.25,17.5,14.125,24.125,11.875,13.875,4.625,3.875,16.5
2011,1171,16,5,23,28,3,15,2,8,0,0,59.535714285714285,71.0,21.60714285714286,54.67857142857143,5.071428571428571,15.535714285714286,11.25,16.142857142857146,9.535714285714283,21.178571428571427,9.17857142857143,13.678571428571429,6.428571428571429,2.5714285714285716,18.928571428571438,0,8,1.0,0,4,0,4,0,0,65.75,79.125,24.625,58.0,5.0,16.125,11.5,15.125,8.25,23.0,8.875,12.875,5.5,3.25,20.375
2011,1172,16,16,14,30,8,9,5,3,3,2,70.2333333333333,68.66666666666667,23.7,56.233333333333334,7.6,22.566666666666666,15.233333333333333,20.866666666666667,12.7,23.9,12.266666666666667,14.5,4.699999999999999,2.7666666666666666,22.266666666666666,6,2,1.0,4,1,2,0,0,1,74.75,67.375,24.625,58.0,8.625,25.0,16.875,23.125,14.375,24.75,12.125,12.5,4.0,2.625,20.875
2011,1173,16,22,13,35,14,6,6,5,2,2,66.54285714285714,64.54285714285712,23.34285714285714,57.114285714285714,6.685714285714286,18.857142857142858,13.17142857142857,19.314285714285713,13.028571428571428,25.514285714285716,14.685714285714285,13.371428571428572,4.8,3.0,19.228571428571428,4,4,1.0,1,1,1,2,2,1,62.375,62.875,22.25,52.5,6.25,15.125,11.625,17.25,11.625,24.25,13.375,15.25,4.375,3.0,17.875
2011,1174,16,14,17,31,6,9,7,6,1,2,62.935483870967744,66.61290322580642,21.387096774193548,51.38709677419355,5.870967741935484,16.870967741935488,14.290322580645162,20.677419354838708,9.35483870967742,23.677419354838708,10.419354838709678,11.774193548387096,3.7096774193548385,4.032258064516129,19.838709677419356,3,5,1.0,1,2,1,2,1,1,67.5,71.5,22.0,51.375,7.5,18.625,16.0,20.875,8.75,22.25,10.125,12.625,4.5,2.75,18.375
2011,1175,16,7,21,28,4,16,3,4,0,1,61.0,66.78571428571429,22.0,52.142857142857146,6.571428571428571,19.285714285714285,10.428571428571429,14.392857142857142,8.607142857142854,16.249999999999996,11.214285714285714,10.928571428571429,7.964285714285714,3.7857142857142856,15.464285714285714,0,8,1.0,0,6,0,1,0,1,57.25,66.75,21.0,53.25,4.25,16.0,11.0,16.625,8.625,17.25,9.625,11.0,7.875,3.25,16.25
2011,1176,16,13,17,30,11,10,2,4,0,3,60.0,60.56666666666667,20.033333333333335,44.13333333333333,7.733333333333333,19.266666666666666,12.2,16.83333333333333,5.266666666666667,18.666666666666668,13.233333333333333,12.333333333333334,5.533333333333333,3.533333333333333,21.766666666666662,2,6,1.0,2,4,0,1,0,1,51.625,53.125,18.625,46.375,6.375,18.625,8.0,11.25,5.875,21.25,11.75,11.5,5.375,3.75,21.0
2011,1177,16,7,24,31,6,9,1,11,0,4,67.87096774193549,76.70967741935486,24.70967741935484,58.064516129032256,5.258064516129032,16.74193548387097,13.193548387096772,19.322580645161295,10.96774193548387,19.483870967741936,14.387096774193548,13.548387096774194,7.451612903225807,3.3225806451612905,19.903225806451612,1,7,1.0,0,3,1,3,0,1,68.25,83.625,24.125,58.625,7.75,21.75,12.25,18.25,10.0,17.625,12.75,13.375,6.75,3.375,20.0
2011,1178,16,16,16,32,10,11,6,4,0,1,73.9375,72.96875,25.5625,55.46875,5.125,14.46875,17.6875,25.8125,12.0625,25.3125,12.25,15.71875,7.343750000000001,5.0,19.4375,4,4,1.0,3,3,1,0,0,1,77.25,76.625,26.75,55.75,5.625,14.75,18.125,25.5,10.625,24.75,12.625,13.25,5.875,3.375,18.375
2011,1179,16,13,18,31,10,10,2,5,1,3,64.41935483870971,67.741935483871,22.161290322580644,51.87096774193548,6.548387096774194,18.48387096774194,13.548387096774194,19.774193548387096,7.967741935483871,22.06451612903226,11.580645161290322,12.161290322580646,5.645161290322581,2.806451612903226,18.322580645161295,4,4,1.0,4,3,0,0,0,1,67.0,70.75,22.75,52.625,5.0,17.75,16.5,21.5,8.5,22.25,11.875,10.25,6.125,2.625,16.875
2011,1180,16,21,10,31,12,7,8,2,1,1,63.709677419354826,59.67741935483871,23.193548387096776,54.70967741935484,3.774193548387097,12.193548387096774,13.548387096774194,22.0,13.64516129032258,26.64516129032258,11.225806451612904,11.935483870967742,4.096774193548388,2.7419354838709675,18.806451612903224,5,3,1.0,3,1,1,1,1,1,61.125,61.375,22.75,54.625,3.125,12.125,12.5,21.25,12.5,26.375,10.375,10.5,4.125,2.875,19.0
2011,1181,1,30,4,34,17,4,6,0,7,0,81.05882352941177,64.26470588235294,28.11764705882353,59.970588235294116,8.0,21.323529411764707,16.823529411764707,22.441176470588236,12.294117647058824,25.970588235294116,14.411764705882351,12.235294117647058,7.470588235294115,4.4117647058823515,17.88235294117647,6,2,1.0,3,2,0,0,3,0,74.125,64.25,25.875,58.25,6.0,18.75,16.375,20.625,13.0,25.375,12.25,11.75,5.375,3.625,19.25
2011,1182,16,17,12,29,10,6,7,4,0,2,76.62068965517241,67.48275862068965,26.551724137931036,58.689655172413794,7.586206896551726,21.620689655172416,15.931034482758621,25.586206896551722,12.413793103448276,22.310344827586206,17.58620689655173,13.172413793103448,9.79310344827586,5.241379310344827,18.965517241379313,2,6,1.0,1,3,1,2,0,1,68.75,70.25,25.0,60.25,6.375,21.875,12.375,21.125,11.375,20.125,15.5,12.875,9.5,4.375,20.75
2011,1183,16,7,20,27,3,11,4,9,0,0,59.7037037037037,66.22222222222223,21.70370370370371,51.81481481481482,3.925925925925926,12.222222222222221,12.37037037037037,17.259259259259263,10.518518518518519,23.11111111111111,12.222222222222221,14.074074074074074,5.62962962962963,2.5925925925925926,18.962962962962962,1,7,1.0,0,4,1,3,0,0,59.5,68.25,21.75,52.25,4.375,14.125,11.625,15.875,10.375,22.375,10.875,13.75,5.0,2.625,19.75
2011,1184,16,13,16,29,6,9,6,5,1,2,64.13793103448276,65.00000000000001,21.896551724137932,50.55172413793103,7.827586206896552,21.79310344827586,12.517241379310345,16.965517241379313,8.068965517241379,19.551724137931036,13.310344827586206,12.0,5.862068965517241,2.3448275862068964,18.655172413793103,3,5,1.0,2,3,1,1,0,1,64.75,66.0,23.25,52.75,7.75,21.375,10.5,14.125,8.125,19.125,12.875,10.25,5.75,2.125,18.875
2011,1185,16,6,22,28,5,13,1,6,0,3,59.607142857142854,65.60714285714286,20.46428571428571,53.535714285714285,6.75,21.214285714285715,11.928571428571429,19.178571428571427,10.0,23.857142857142858,12.678571428571429,14.785714285714286,6.5,3.6785714285714284,20.178571428571427,3,5,1.0,3,4,0,1,0,0,60.125,65.625,20.125,51.75,6.125,20.75,13.75,23.25,9.5,21.875,11.875,13.5,6.625,3.25,20.25
2011,1186,16,8,20,28,6,14,2,6,0,0,64.82142857142857,71.10714285714285,21.928571428571427,55.25,7.607142857142857,21.107142857142858,13.357142857142858,20.178571428571427,11.714285714285714,21.428571428571427,11.178571428571429,13.535714285714286,5.464285714285714,3.857142857142857,20.5,3,5,1.0,1,2,2,3,0,0,66.25,68.875,22.0,53.625,8.25,18.875,14.0,21.0,10.0,20.75,10.5,11.125,5.375,3.5,20.875
2011,1187,16,15,15,30,8,7,4,4,3,4,67.23333333333333,68.43333333333334,21.3,50.56666666666667,7.466666666666667,20.766666666666666,17.166666666666668,24.766666666666666,10.299999999999999,22.066666666666674,12.466666666666667,13.5,6.5,2.6666666666666665,19.866666666666667,5,3,1.0,2,2,1,0,2,1,66.375,68.125,20.375,50.375,7.75,20.375,17.875,25.25,9.75,24.25,11.75,12.375,6.375,3.0,16.75
2011,1188,16,4,21,25,2,13,0,8,2,0,62.2,80.92,21.8,53.68,6.52,20.120000000000005,12.08,17.96,7.68,21.32,12.52,16.92,5.32,2.84,21.28,0,8,1.0,0,3,0,5,0,0,64.125,85.625,21.5,51.625,7.375,21.125,13.75,18.5,6.875,19.625,13.125,16.375,4.875,2.5,20.5
2011,1189,16,11,17,28,5,9,5,5,1,3,72.28571428571429,75.5,23.75,56.535714285714285,8.892857142857144,25.107142857142858,15.892857142857139,22.0,9.964285714285714,22.928571428571427,13.464285714285714,12.535714285714286,5.178571428571429,2.4642857142857144,19.678571428571427,4,4,1.0,1,1,2,2,1,1,74.875,75.875,24.5,53.0,9.125,23.125,16.75,22.5,7.5,21.625,13.25,10.625,5.125,2.625,18.375
2011,1190,16,21,11,32,10,7,9,1,2,3,67.93749999999999,63.9375,23.53125,53.03125,4.968750000000001,14.84375,15.90625,23.8125,11.71875,24.53125,10.375000000000002,13.625,6.375,3.875,18.593749999999993,5,3,1.0,2,2,2,0,1,1,68.625,63.75,22.25,53.375,4.5,13.625,19.625,27.75,12.875,24.75,9.5,13.5,6.75,5.0,20.25
2011,1191,16,14,15,29,11,11,3,3,0,1,65.31034482758622,67.58620689655173,22.06896551724138,50.172413793103445,4.448275862068965,12.96551724137931,16.724137931034484,23.517241379310345,8.10344827586207,22.068965517241374,13.793103448275861,13.0,5.551724137931035,1.8620689655172413,20.724137931034488,2,6,1.0,2,4,0,1,0,1,63.25,70.375,21.625,48.75,4.125,12.125,15.875,23.375,6.125,22.5,13.25,12.75,5.0,2.125,20.625
2011,1192,16,5,24,29,3,13,2,11,0,0,64.34482758620688,72.68965517241378,22.17241379310345,55.793103448275865,5.172413793103448,16.13793103448276,14.827586206896552,21.96551724137931,12.620689655172415,24.689655172413794,11.655172413793103,15.10344827586207,5.724137931034483,3.5172413793103448,19.137931034482758,1,7,1.0,0,4,1,3,0,0,60.5,69.625,21.0,52.875,6.125,16.875,12.375,17.25,9.75,24.25,12.375,14.5,4.375,3.25,16.0
2011,1193,16,24,7,31,13,4,9,3,2,0,65.16129032258064,57.806451612903224,23.387096774193548,54.096774193548384,4.161290322580645,13.548387096774194,14.225806451612904,21.580645161290324,12.258064516129032,24.161290322580644,13.612903225806452,14.096774193548388,8.193548387096774,3.7419354838709675,17.54838709677419,6,2,1.0,4,1,2,1,0,0,64.0,58.75,23.0,56.125,4.5,14.0,13.5,19.625,12.875,22.75,12.625,14.75,11.125,4.125,18.25
2011,1194,16,19,10,29,8,6,9,3,2,1,67.13793103448275,66.13793103448275,23.896551724137932,54.41379310344828,5.344827586206897,16.448275862068968,14.0,21.517241379310345,11.068965517241379,21.896551724137932,11.862068965517242,11.344827586206897,6.0344827586206895,4.793103448275862,18.48275862068966,5,3,1.0,2,1,3,1,0,1,68.25,68.5,24.125,54.125,5.25,16.375,14.75,22.75,9.875,19.75,11.625,10.75,6.75,4.0,18.875
2011,1195,16,10,20,30,6,12,4,8,0,0,65.66666666666666,72.83333333333333,22.233333333333338,55.4,5.833333333333333,17.699999999999992,15.366666666666667,23.6,13.233333333333333,23.366666666666667,12.066666666666666,16.666666666666668,6.3,2.1666666666666665,18.633333333333333,4,4,1.0,3,3,1,1,0,0,62.25,61.875,21.125,55.25,6.125,18.125,13.875,20.25,13.625,24.625,9.875,13.25,4.75,2.125,17.625
2011,1196,2,26,7,33,14,2,9,3,3,2,71.54545454545455,63.06060606060606,25.939393939393938,56.18181818181818,6.212121212121212,17.454545454545446,13.454545454545455,20.181818181818183,13.090909090909092,24.424242424242426,13.727272727272727,12.424242424242424,5.878787878787879,3.545454545454546,14.424242424242424,6,2,1.0,2,1,2,0,2,1,73.375,67.0,26.25,55.25,7.25,18.125,13.625,19.875,12.375,23.125,13.125,11.0,4.75,2.375,15.375
2011,1197,16,8,20,28,7,16,1,3,0,1,61.535714285714285,69.64285714285712,20.964285714285715,54.642857142857146,5.821428571428571,19.464285714285715,13.785714285714286,22.357142857142858,12.964285714285714,23.821428571428573,8.642857142857144,16.321428571428566,7.035714285714286,3.9285714285714297,19.178571428571427,2,6,1.0,1,3,1,2,0,1,62.0,69.25,21.75,55.0,6.0,20.5,12.5,23.5,13.0,23.625,9.625,16.125,5.875,3.625,19.0
2011,1198,16,9,19,28,6,11,2,7,1,1,71.14285714285714,76.25,23.571428571428573,54.25,5.428571428571429,16.46428571428571,18.571428571428566,27.035714285714285,11.392857142857142,22.142857142857146,10.464285714285714,14.785714285714286,8.142857142857144,3.607142857142857,21.25,2,6,1.0,1,3,0,2,1,1,66.625,72.875,21.75,51.25,4.625,15.25,18.5,26.875,11.25,23.875,9.75,16.125,7.25,3.75,20.25
2011,1199,10,21,10,31,12,5,8,3,1,2,69.3225806451613,62.25806451612903,24.483870967741936,56.16129032258065,6.193548387096774,18.741935483870968,14.161290322580646,21.35483870967742,12.451612903225806,26.580645161290324,12.483870967741936,16.12903225806452,8.774193548387096,5.741935483870968,19.258064516129032,5,3,1.0,2,1,3,1,0,1,67.375,63.5,24.125,52.5,5.25,14.875,13.875,20.125,9.5,26.125,12.125,15.5,8.5,5.0,18.25
2011,1200,16,7,21,28,6,10,1,6,0,5,64.10714285714286,73.89285714285711,23.142857142857142,58.42857142857143,6.5,19.321428571428573,11.321428571428571,17.96428571428572,13.178571428571429,24.714285714285715,12.5,14.035714285714286,4.178571428571429,4.392857142857142,18.357142857142858,1,7,1.0,1,4,0,1,0,2,65.875,80.0,24.375,61.75,6.75,18.875,10.375,17.625,15.0,22.375,13.75,13.0,4.375,4.875,19.5
2011,1201,16,13,17,30,10,11,3,5,0,1,67.40000000000002,68.23333333333336,23.7,56.06666666666667,6.033333333333333,20.466666666666665,13.966666666666667,22.1,12.266666666666667,23.533333333333335,14.2,13.7,8.4,3.533333333333333,18.3,3,5,1.0,2,3,1,1,0,1,68.0,68.625,25.125,55.375,5.375,17.0,12.375,19.5,11.625,23.375,14.625,13.75,7.375,3.375,17.125
2011,1202,16,20,10,30,9,7,9,2,2,1,68.46666666666667,64.63333333333334,22.966666666666665,51.4,7.066666666666666,18.933333333333334,15.466666666666667,21.166666666666668,10.733333333333333,23.166666666666668,12.133333333333333,13.1,5.033333333333333,3.1666666666666665,18.999999999999993,5,3,1.0,2,1,2,1,1,1,64.5,63.0,20.125,47.25,6.0,18.25,18.25,24.625,10.375,23.375,10.625,13.75,5.0,3.5,20.25
2011,1203,16,17,14,31,9,5,7,7,1,2,64.87096774193549,65.32258064516132,22.967741935483872,55.354838709677416,5.870967741935484,17.451612903225808,13.064516129032258,20.838709677419356,13.258064516129032,22.258064516129032,11.96774193548387,12.774193548387096,6.419354838709677,3.967741935483871,18.354838709677423,5,3,1.0,2,0,3,3,0,0,63.25,62.25,22.625,53.25,5.375,16.375,12.625,20.0,12.125,21.875,11.25,11.5,6.625,4.625,17.375
